,x,y,s,R,vx_entry,time,acceleration,vel_fi,vel_ri,vx_max,vx_exit,energy_spent,lateral_acc,time_total,pot
0,0.0213082057601286,0.0288640820889453,0.123271062203404,18.9750988507575,0.0,0.21952008170647588,0.0,16.21958988837486,8.460462999953494,12.340026444164177,1.1230959941809049,0.0,0.016618419514779516,0.21952008170647588,0.123271062203404
1,0.1505705870158458,0.0101273838971276,0.123271062203404,18.9750988507575,1.1230959941809049,0.0872426336557178,5.116142384105961,16.21958988837486,8.460462999953494,12.340026444164177,1.7028402949472705,170.28152263960135,0.10521573527787864,0.3067627153621937,0.246542124406808
2,0.2760608618096491,-0.0088663790879441,0.123271062203404,18.9750988507575,1.7028402949472705,0.06390693383688782,6.645194860281133,16.21958988837486,8.460462999953494,12.340026444164177,2.154990297208303,221.17326182337314,0.1960840493484081,0.3706696491990815,0.369813186610212
3,0.3978193059439077,-0.0281182896102828,0.1196681869129199,17.482096540018933,2.154990297208303,0.05117943019453828,7.0751321509974625,15.531713891932435,8.423228621322526,11.977471256627481,2.521427023502335,228.60042390337682,0.3127324990366798,0.4218490793936198,0.4894813735231319
4,0.5158861952209904,-0.0476294304139012,0.1161113355751477,16.085240546756587,2.521427023502335,0.043387395595251795,7.159843806411444,14.869555987421457,8.38261290059073,11.626084444006093,2.830880206842445,224.46153725540813,0.4452403525568879,0.4652364749888716,0.6055927090982797
5,0.6303018054432665,-0.067400884242812,0.1126009590934514,14.779766600402612,2.830880206842445,0.037976771651103344,7.1323290807060085,14.232011949003162,8.33829359276018,11.285152770881671,3.0991109007708317,216.838915665555,0.5948130895283323,0.503213246639975,0.718193668191731
6,0.741106412413105,-0.0874337338410281,0.1091375520158639,13.561089631074829,3.0991109007708317,0.033921377070715346,7.06301990049735,13.618090041633128,8.289922302521745,10.954006172077436,3.3356250351168306,208.1269894804951,0.7633204206121436,0.5371346237106903,0.827331220207595
7,0.8483402919328752,-0.107729061952562,0.10572165759436,12.424797916830984,3.3356250351168306,0.030723293342700457,6.972421368771133,13.026900386253256,8.2371245994797,10.632012492866478,3.5465575756532086,199.02670502926156,0.9530222906849918,0.5678579170533908,0.933052877801955
8,0.9520437198049464,-0.1282879513214268,0.102353873516322,11.36664743354533,3.5465575756532086,0.02810900486990739,6.865557614007982,12.457645749209671,8.17950108662217,10.318573417915921,3.736081848263133,189.7334322236625,1.1665013208348896,0.5959669219232981,1.035406751318277
9,1.0522569718316872,-0.149111484691635,0.0990348584053043,10.382556402123772,3.736081848263133,0.025914382760806688,6.742475355747042,11.909613542522436,8.116629777512355,10.013121660017395,3.907153132049509,180.28982488256875,1.4066632219865687,0.6218813046841047,1.1344416097235812
10,1.1490203238154664,-0.1702007448071995,0.0957653392022396,9.468600026681912,3.907153132049509,0.024034232968717928,6.601402987884662,11.382168851447757,8.048070220659547,9.715119536053653,4.061924918153653,170.69011101327223,1.6767580421412192,0.6459155376528227,1.2302069489258207
11,1.2423740515586543,-0.191556814412133,0.0925461195539001,8.621005418921705,4.061924918153653,0.022397636812984137,6.439639089193705,10.874748329591432,7.97336989580368,9.424059112697556,4.201993309170239,160.91017443877203,1.9804054500999806,0.6683131744658068,1.3227530684797209
12,1.3323584308636196,-0.2131807762504484,0.0893780893526723,7.836146704037061,4.201993309170239,0.020954852476064503,6.253712933472797,10.386854818541359,7.892073485590543,9.139464152065951,4.328545329053403,150.9151266055514,2.3216158466232026,0.6892680269418714,1.4121311578323932
13,1.4190137375327303,-0.2350737130661583,0.0862622355902391,7.110540304971531,4.328545329053403,0.019669886332787326,6.039270380343539,9.918052560906077,7.803735679423516,8.860894120164797,4.442449493265459,140.65946037243376,2.704799736503719,0.7089379132746587,1.4983933934226323
14,1.502380247368357,-0.2572367076032756,0.083199654707167,6.440840402449484,4.442449493265459,0.018516056624256552,5.790789142598698,9.467962882039558,7.707938166102392,8.587950524070974,4.544307935222109,130.08374742948033,3.1347543190079032,0.7274539698989153,1.5815930481297993
15,1.582498236172868,-0.2796708426058131,0.0801915666397671,5.823834569348071,4.544307935222109,0.01747324030201803,5.501087192788853,9.03626021779197,7.604311378823453,8.320285798307712,4.634478054518509,119.10801605715811,3.616608234756647,0.7449272102009332,1.6617846147695663
16,1.6594079797486327,-0.3023772008177833,0.077239330783316,5.256439579398633,4.634478054518509,0.016526130120059393,5.160469251143193,8.622668363612915,7.492561319799185,8.05761484170605,4.713061898535958,107.61962170126864,4.15568855373136,0.7614533403209927,1.7390239455528822
17,1.7331497538980198,-0.3253568649831992,0.0743444641045601,4.735697391630244,4.713061898535958,0.015663159273952322,4.755126786885473,8.226956814522175,7.372501356155006,7.7997290853385906,4.779845988596901,95.4496852344646,4.757234927682289,0.7771164995949451,1.8133684096574423
18,1.8037638344234,-0.3486109178460737,0.071508661642443,4.258771313973225,4.779845988596901,0.014844386660635596,4.263768815273705,7.848937056940765,7.244088196040816,7.546512626490791,4.854592035315527,82.32202841391201,5.448895302974771,0.7919608862555807,1.8848770712998852
19,1.87129049712714,-0.3721404421504192,0.068733819628789,3.822942351292055,4.854592035315527,0.014190693309061963,-1.5513989580299792,7.488458662734363,7.107460308638408,7.297959485686386,4.832576608502125,0.0,6.136715369383482,0.8061515795646426,1.9536108909286742
20,1.9357700178116093,-0.3959465206402487,0.0660220614316783,3.42560574610743,4.832576608502125,0.01366396225865565,-0.10801017941580356,7.14540502581556,6.96297589690281,7.054190461359185,4.831100761487036,0.0,6.815339186168561,0.8198155418232982,2.0196329523603525
